code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:36:48.940,93648940,6428944,0.0,1000,0.0,?,5764586,0,0,16:04:40.681
000931.SZ,09:36:49.300,93649300,6432487,0.0,500,0.0,?,6237950,0,0,16:04:40.807
000931.SZ,09:36:49.880,93649880,6438976,0.0,200,0.0,?,5060176,0,0,16:04:40.917
000931.SZ,09:36:50.600,93650600,6445123,0.0,100,0.0,?,5045984,0,0,16:04:41.041
000931.SZ,09:36:50.750,93650750,6446206,0.0,500,0.0,?,0,5209082,0,16:04:41.041
000931.SZ,09:36:52.470,93652470,6463030,0.0,34100,0.0,?,0,6070012,0,16:04:41.436
000931.SZ,09:36:57.460,93657460,6511853,0.0,34100,0.0,?,0,5874419,0,16:04:42.214
000931.SZ,09:36:57.550,93657550,6512988,0.0,75000,0.0,?,0,4082998,0,16:04:42.341
000931.SZ,09:37:00.090,93700090,6534702,0.0,100,0.0,?,6093816,0,0,16:04:42.631
000931.SZ,09:37:00.090,93700090,6534757,5.09,100,0.0509,B,6394681,6534756,0,16:04:42.631
000931.SZ,09:37:00.220,93700220,6535920,0.0,100,0.0,?,6094688,0,0,16:04:42.803
000931.SZ,09:37:02.560,93702560,6559827,5.08,100,0.0508,S,6559826,5762096,0,16:04:43.258
000931.SZ,09:37:04.630,93704630,6580713,0.0,400,0.0,?,2539462,0,0,16:04:43.680
000931.SZ,09:37:06.070,93706070,6596526,0.0,300,0.0,?,0,5762096,0,16:04:43.912
000931.SZ,09:37:09.200,93709200,6624709,5.08,1000,0.508,S,6624708,5767037,0,16:04:44.429
000931.SZ,09:37:09.200,93709200,6624710,5.08,100,0.0508,S,6624708,5769113,0,16:04:44.429
000931.SZ,09:37:09.200,93709200,6624711,5.08,800,0.4064,S,6624708,5769601,0,16:04:44.429
000931.SZ,09:37:09.200,93709200,6624712,5.08,1600,0.8128,S,6624708,5771711,0,16:04:44.429
000931.SZ,09:37:09.200,93709200,6624713,5.08,800,0.4064,S,6624708,5771745,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624714,5.08,400,0.2032,S,6624708,5784898,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624715,5.08,100,0.0508,S,6624708,5815602,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624716,5.08,100,0.0508,S,6624708,5849400,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624717,5.08,100,0.0508,S,6624708,5856195,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624718,5.08,100,0.0508,S,6624708,5856545,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624719,5.08,100,0.0508,S,6624708,5857041,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624720,5.08,100,0.0508,S,6624708,5880239,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624721,5.08,100,0.0508,S,6624708,5880301,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624722,5.08,100,0.0508,S,6624708,5880324,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624723,5.08,100,0.0508,S,6624708,5880381,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624724,5.08,100,0.0508,S,6624708,5880477,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624725,5.08,100,0.0508,S,6624708,5880525,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624726,5.08,100,0.0508,S,6624708,5880614,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624727,5.08,100,0.0508,S,6624708,5880641,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624728,5.08,100,0.0508,S,6624708,5880772,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624729,5.08,200,0.1016,S,6624708,5880794,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624730,5.08,100,0.0508,S,6624708,5880865,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624731,5.08,100,0.0508,S,6624708,5880872,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624732,5.08,100,0.0508,S,6624708,5881092,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624733,5.08,100,0.0508,S,6624708,5881262,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624734,5.08,100,0.0508,S,6624708,5881313,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624735,5.08,100,0.0508,S,6624708,5881316,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624736,5.08,100,0.0508,S,6624708,5881457,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624737,5.08,100,0.0508,S,6624708,5881489,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624738,5.08,100,0.0508,S,6624708,5881511,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624739,5.08,100,0.0508,S,6624708,5881629,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624740,5.08,100,0.0508,S,6624708,5971695,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624741,5.08,1100,0.5588,S,6624708,6244866,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624742,5.08,200,0.1016,S,6624708,6316690,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624743,5.08,11000,5.588,S,6624708,6489444,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624744,5.08,100,0.0508,S,6624708,6546057,0,16:04:44.526
000931.SZ,09:37:09.200,93709200,6624745,5.08,1100,0.5588,S,6624708,6567066,0,16:04:44.526
