code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:43:21.250,94321250,10030579,5.0,100,0.05,S,10030572,9936009,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030580,5.0,1600,0.8,S,10030572,9937631,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030581,5.0,1000,0.5,S,10030572,9938972,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030582,5.0,1000,0.5,S,10030572,9938992,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030583,5.0,100,0.05,S,10030572,9957977,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030584,5.0,500,0.25,S,10030572,9962266,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030585,5.0,1100,0.55,S,10030572,9962267,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030586,5.0,1000,0.5,S,10030572,9963557,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030587,5.0,1000,0.5,S,10030572,9963621,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030588,5.0,2000,1.0,S,10030572,9963690,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030589,5.0,800,0.4,S,10030572,9963974,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030590,5.0,300,0.15,S,10030572,9971105,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030591,5.0,1400,0.7,S,10030572,9987084,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030592,5.0,3000,1.5,S,10030572,9988108,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030593,5.0,800,0.4,S,10030572,9989868,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030594,5.0,1000,0.5,S,10030572,10012670,0,18:06:14.422
000931.SZ,09:43:21.250,94321250,10030595,5.0,900,0.45,S,10030572,10016190,0,18:06:14.422
000931.SZ,09:43:23.230,94323230,10046750,0.0,80200,0.0,?,8852345,0,0,18:06:14.741
000931.SZ,09:43:23.470,94323470,10048340,5.0,200,0.1,S,10048339,10032918,0,18:06:14.741
000931.SZ,09:43:23.790,94323790,10050794,5.0,400,0.2,B,10048339,10050793,0,18:06:14.741
000931.SZ,09:43:23.790,94323790,10050812,5.0,100,0.05,S,10050811,10050793,0,18:06:14.741
000931.SZ,09:43:23.790,94323790,10050814,5.0,100,0.05,S,10050813,10050793,0,18:06:14.741
000931.SZ,09:43:23.800,94323800,10050822,5.0,3900,1.95,S,10050821,10050793,0,18:06:14.856
000931.SZ,09:43:23.800,94323800,10050831,5.0,100,0.05,B,10050821,10050830,0,18:06:14.856
000931.SZ,09:43:23.800,94323800,10050833,5.0,100,0.05,B,10050821,10050832,0,18:06:14.856
000931.SZ,09:43:23.810,94323810,10050916,5.0,200,0.1,S,10050915,10050836,0,18:06:14.856
000931.SZ,09:43:24.350,94324350,10054747,5.0,100,0.05,S,10054746,10050838,0,18:06:14.856
000931.SZ,09:43:24.350,94324350,10054748,5.0,100,0.05,S,10054746,10050840,0,18:06:14.856
000931.SZ,09:43:24.350,94324350,10054749,5.0,100,0.05,S,10054746,10050881,0,18:06:14.856
000931.SZ,09:43:24.350,94324350,10054750,5.0,100,0.05,S,10054746,10050986,0,18:06:14.856
000931.SZ,09:43:24.580,94324580,10056559,5.0,600,0.3,B,10054746,10056558,0,18:06:14.856
000931.SZ,09:43:24.750,94324750,10057728,5.0,100,0.05,B,10054746,10057727,0,18:06:14.950
000931.SZ,09:43:25.280,94325280,10061736,5.0,600,0.3,B,10054746,10061735,0,18:06:15.108
000931.SZ,09:43:25.300,94325300,10061840,5.0,200,0.1,B,10054746,10061839,0,18:06:15.108
000931.SZ,09:43:25.300,94325300,10061841,5.0,300,0.15,B,10054801,10061839,0,18:06:15.108
000931.SZ,09:43:25.310,94325310,10061914,5.0,1700,0.85,S,10061913,10061839,0,18:06:15.108
000931.SZ,09:43:25.310,94325310,10061916,5.0,300,0.15,S,10061915,10061839,0,18:06:15.108
000931.SZ,09:43:25.310,94325310,10061918,5.0,500,0.25,S,10061917,10061839,0,18:06:15.108
000931.SZ,09:43:25.310,94325310,10061920,5.0,300,0.15,S,10061919,10061839,0,18:06:15.108
000931.SZ,09:43:25.310,94325310,10061923,5.0,2600,1.3,S,10061922,10061839,0,18:06:15.108
000931.SZ,09:43:25.450,94325450,10063168,5.0,1000,0.5,B,10061922,10063167,0,18:06:15.108
000931.SZ,09:43:25.680,94325680,10064809,0.0,900,0.0,?,10037907,0,0,18:06:15.108
000931.SZ,09:43:26.340,94326340,10069351,0.0,200,0.0,?,10062002,0,0,18:06:15.231
000931.SZ,09:43:27.320,94327320,10075492,0.0,600,0.0,?,9966859,0,0,18:06:15.388
000931.SZ,09:43:27.320,94327320,10075498,0.0,600,0.0,?,9966858,0,0,18:06:15.388
000931.SZ,09:43:27.320,94327320,10075505,0.0,600,0.0,?,9966860,0,0,18:06:15.388
000931.SZ,09:43:27.340,94327340,10075653,0.0,600,0.0,?,9967040,0,0,18:06:15.388
000931.SZ,09:43:27.340,94327340,10075656,0.0,600,0.0,?,9967039,0,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077577,5.0,1800,0.9,B,10061922,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077578,5.0,100,0.05,B,10075442,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077579,5.0,700,0.35,B,10075499,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077580,5.0,700,0.35,B,10075510,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077581,5.0,700,0.35,B,10075511,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077582,5.0,700,0.35,B,10075643,10077576,0,18:06:15.388
000931.SZ,09:43:27.580,94327580,10077583,5.0,700,0.35,B,10075644,10077576,0,18:06:15.388
000931.SZ,09:43:27.600,94327600,10077665,5.0,14600,7.3,S,10077664,10077576,0,18:06:15.388
000931.SZ,09:43:27.650,94327650,10077974,0.0,1000,0.0,?,9961434,0,0,18:06:15.388
000931.SZ,09:43:27.680,94327680,10078246,0.0,500,0.0,?,9961850,0,0,18:06:15.388
000931.SZ,09:43:27.700,94327700,10078362,0.0,300,0.0,?,9961798,0,0,18:06:15.388
000931.SZ,09:43:27.850,94327850,10079281,0.0,1100,0.0,?,9963272,0,0,18:06:15.388
000931.SZ,09:43:27.960,94327960,10079931,5.0,1000,0.5,S,10079930,10079895,0,18:06:15.388
000931.SZ,09:43:29.000,94329000,10088272,0.0,100,0.0,?,10080013,0,0,18:06:15.687
000931.SZ,09:43:29.040,94329040,10088677,0.0,100,0.0,?,10080014,0,0,18:06:15.687
000931.SZ,09:43:29.070,94329070,10088978,0.0,1000,0.0,?,10080054,0,0,18:06:15.687
000931.SZ,09:43:30.000,94330000,10096889,0.0,9900,0.0,?,9352339,0,0,18:06:15.687
000931.SZ,09:43:33.930,94333930,10127062,5.0,1000,0.5,B,10093467,10127061,0,18:06:16.355
000931.SZ,09:43:34.140,94334140,10129063,5.0,100,0.05,B,10113060,10129062,0,18:06:16.355
000931.SZ,09:43:34.150,94334150,10129113,5.0,900,0.45,S,10129112,10129062,0,18:06:16.355
000931.SZ,09:43:34.270,94334270,10130032,5.0,500,0.25,B,10129114,10130031,0,18:06:16.355
000931.SZ,09:43:34.270,94334270,10130033,5.0,400,0.2,B,10129115,10130031,0,18:06:16.355
000931.SZ,09:43:34.270,94334270,10130034,5.0,100,0.05,B,10129116,10130031,0,18:06:16.355
000931.SZ,09:43:35.200,94335200,10137735,0.0,400,0.0,?,10129116,0,0,18:06:16.497
000931.SZ,09:43:35.200,94335200,10137746,0.0,100,0.0,?,10129118,0,0,18:06:16.497
000931.SZ,09:43:35.240,94335240,10138127,0.0,200,0.0,?,10129123,0,0,18:06:16.497
000931.SZ,09:43:35.250,94335250,10138158,0.0,900,0.0,?,10129135,0,0,18:06:16.497
000931.SZ,09:43:35.250,94335250,10138180,0.0,100,0.0,?,10129120,0,0,18:06:16.497
000931.SZ,09:43:35.350,94335350,10139047,0.0,900,0.0,?,10129117,0,0,18:06:16.637
000931.SZ,09:43:36.090,94336090,10145051,0.0,100,0.0,?,10037549,0,0,18:06:16.637
000931.SZ,09:43:36.460,94336460,10148726,0.0,1600,0.0,?,8535076,0,0,18:06:16.810
000931.SZ,09:43:36.460,94336460,10148728,0.0,2300,0.0,?,8535046,0,0,18:06:16.810
000931.SZ,09:43:36.480,94336480,10148848,0.0,2000,0.0,?,8535048,0,0,18:06:16.810
000931.SZ,09:43:40.200,94340200,10178352,5.0,400,0.2,S,10178351,10178265,0,18:06:17.353
000931.SZ,09:43:40.200,94340200,10178358,5.0,200,0.1,S,10178357,10178265,0,18:06:17.353
000931.SZ,09:43:40.200,94340200,10178362,5.0,100,0.05,S,10178361,10178265,0,18:06:17.353
000931.SZ,09:43:41.260,94341260,10186732,0.0,100,0.0,?,10178361,0,0,18:06:17.541
000931.SZ,09:43:41.300,94341300,10186980,0.0,700,0.0,?,10178370,0,0,18:06:17.541
000931.SZ,09:43:41.410,94341410,10187822,0.0,300,0.0,?,10178438,0,0,18:06:17.541
000931.SZ,09:43:41.410,94341410,10187823,0.0,300,0.0,?,10178440,0,0,18:06:17.541
000931.SZ,09:43:41.420,94341420,10187824,0.0,300,0.0,?,10178442,0,0,18:06:17.541
000931.SZ,09:43:42.950,94342950,10200885,4.99,2500,1.2475,S,10200884,5446789,0,18:06:17.741
000931.SZ,09:43:42.950,94342950,10200886,4.99,900,0.4491,S,10200884,5502376,0,18:06:17.741
000931.SZ,09:43:45.030,94345030,10217119,4.99,100,0.0499,S,10217118,5502376,0,18:06:18.063
000931.SZ,09:43:45.030,94345030,10217120,4.99,400,0.1996,S,10217118,5561211,0,18:06:18.063
000931.SZ,09:43:45.030,94345030,10217121,4.99,500,0.2495,S,10217118,5811118,0,18:06:18.063
000931.SZ,09:43:45.210,94345210,10218760,0.0,700,0.0,?,10178363,0,0,18:06:18.063
000931.SZ,09:43:46.990,94346990,10237411,0.0,500,0.0,?,0,7164745,0,18:06:18.409
000931.SZ,09:43:48.370,94348370,10249426,0.0,5000,0.0,?,0,9885860,0,18:06:18.613
000931.SZ,09:43:49.480,94349480,10258811,5.0,100,0.05,B,10227534,10258810,0,18:06:18.850
000931.SZ,09:43:49.960,94349960,10262542,0.0,1600,0.0,?,10148780,0,0,18:06:18.937
000931.SZ,09:43:49.960,94349960,10262548,0.0,2100,0.0,?,10148783,0,0,18:06:18.937
000931.SZ,09:43:49.960,94349960,10262550,0.0,2400,0.0,?,10148926,0,0,18:06:18.937
000931.SZ,09:43:49.960,94349960,10262551,0.0,2000,0.0,?,8535049,0,0,18:06:18.937
000931.SZ,09:43:50.310,94350310,10265532,0.0,1000,0.0,?,0,842582,0,18:06:19.046
000931.SZ,09:43:56.090,94356090,10308971,0.0,100,0.0,?,10154475,0,0,18:06:19.896
000931.SZ,09:43:59.290,94359290,10330109,5.0,500,0.25,B,10227534,10330108,0,18:06:20.295
000931.SZ,09:44:00.450,94400450,10337435,0.0,5100,0.0,?,0,9802742,0,18:06:20.436
000931.SZ,09:44:00.750,94400750,10340417,0.0,12000,0.0,?,0,9561000,0,18:06:20.688
000931.SZ,09:44:02.650,94402650,10356584,5.0,200,0.1,B,10227534,10356583,0,18:06:20.963
000931.SZ,09:44:02.650,94402650,10356585,5.0,800,0.4,B,10252633,10356583,0,18:06:20.963
000931.SZ,09:44:02.650,94402650,10356586,5.0,3200,1.6,B,10252953,10356583,0,18:06:20.963
000931.SZ,09:44:02.650,94402650,10356587,5.0,800,0.4,B,10276277,10356583,0,18:06:20.963
000931.SZ,09:44:03.490,94403490,10363052,0.0,500,0.0,?,8899852,0,0,18:06:21.073
000931.SZ,09:44:09.790,94409790,10412343,5.0,300,0.15,B,10276625,10412342,0,18:06:21.990
000931.SZ,09:44:10.060,94410060,10414327,5.0,400,0.2,B,10276625,10414326,0,18:06:22.180
000931.SZ,09:44:11.270,94411270,10423550,0.0,2600,0.0,?,9952310,0,0,18:06:22.305
000931.SZ,09:44:12.430,94412430,10430961,5.0,300,0.15,B,10276625,10430960,0,18:06:22.446
000931.SZ,09:44:14.590,94414590,10446486,5.0,200,0.1,B,10276625,10446485,0,18:06:22.774
000931.SZ,09:44:15.480,94415480,10452876,5.0,400,0.2,B,10276625,10452875,0,18:06:22.957
000931.SZ,09:44:15.480,94415480,10452877,5.0,900,0.45,B,10279014,10452875,0,18:06:22.957
000931.SZ,09:44:15.480,94415480,10452899,5.0,600,0.3,B,10279014,10452898,0,18:06:22.957
000931.SZ,09:44:15.480,94415480,10452900,5.0,600,0.3,B,10292830,10452898,0,18:06:22.957
000931.SZ,09:44:17.420,94417420,10468116,5.0,800,0.4,B,10292830,10468115,0,18:06:23.130
000931.SZ,09:44:17.420,94417420,10468118,5.0,600,0.3,B,10292830,10468117,0,18:06:23.130
000931.SZ,09:44:17.420,94417420,10468119,5.0,100,0.05,B,10295207,10468117,0,18:06:23.130
000931.SZ,09:44:17.420,94417420,10468120,5.0,200,0.1,B,10299166,10468117,0,18:06:23.130
000931.SZ,09:44:17.420,94417420,10468123,5.0,400,0.2,B,10299166,10468122,0,18:06:23.130
000931.SZ,09:44:17.420,94417420,10468125,5.0,400,0.2,B,10299166,10468124,0,18:06:23.130
000931.SZ,09:44:17.430,94417430,10468307,4.99,500,0.2495,S,10468306,5811118,0,18:06:23.130
000931.SZ,09:44:17.840,94417840,10471660,5.0,600,0.3,B,10299166,10471659,0,18:06:23.286
000931.SZ,09:44:17.840,94417840,10471661,5.0,200,0.1,B,10318228,10471659,0,18:06:23.286
000931.SZ,09:44:17.840,94417840,10471662,5.0,100,0.05,B,10322312,10471659,0,18:06:23.286
000931.SZ,09:44:17.840,94417840,10471663,5.0,100,0.05,B,10332324,10471659,0,18:06:23.286
000931.SZ,09:44:18.020,94418020,10473286,0.0,1000,0.0,?,0,9556525,0,18:06:23.286
000931.SZ,09:44:18.300,94418300,10476392,4.99,800,0.3992,S,10476391,5811118,0,18:06:23.286
000931.SZ,09:44:18.300,94418300,10476395,4.99,200,0.0998,S,10476394,5811118,0,18:06:23.286
000931.SZ,09:44:18.300,94418300,10476397,4.99,700,0.3493,S,10476396,5811118,0,18:06:23.286
000931.SZ,09:44:18.420,94418420,10477662,0.0,300,0.0,?,10205919,0,0,18:06:23.443
000931.SZ,09:44:18.590,94418590,10479774,0.0,200,0.0,?,10205899,0,0,18:06:23.443
000931.SZ,09:44:20.930,94420930,10499129,5.0,2000,1.0,B,10332324,10499128,0,18:06:23.774
000931.SZ,09:44:21.270,94421270,10502021,4.99,2600,1.2974,S,10502020,5811118,0,18:06:23.774
000931.SZ,09:44:26.270,94426270,10537036,0.0,3300,0.0,?,7752828,0,0,18:06:24.582
000931.SZ,09:44:27.370,94427370,10543632,5.0,700,0.35,B,10332324,10543631,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549656,5.0,1600,0.8,B,10332324,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549657,5.0,400,0.2,B,10364287,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549658,5.0,700,0.35,B,10368382,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549659,5.0,400,0.2,B,10368400,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549660,5.0,200,0.1,B,10375997,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549661,5.0,700,0.35,B,10376020,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549662,5.0,600,0.3,B,10379797,10549655,0,18:06:24.755
000931.SZ,09:44:27.910,94427910,10549663,5.0,400,0.2,B,10384940,10549655,0,18:06:24.755
000931.SZ,09:44:28.350,94428350,10552723,5.0,600,0.3,B,10392084,10552722,0,18:06:24.849
000931.SZ,09:44:28.350,94428350,10552724,5.0,100,0.05,B,10409173,10552722,0,18:06:24.849
000931.SZ,09:44:28.350,94428350,10552725,5.0,100,0.05,B,10507104,10552722,0,18:06:24.849
000931.SZ,09:44:28.350,94428350,10552726,5.0,1200,0.6,B,10521845,10552722,0,18:06:24.849
000931.SZ,09:44:28.360,94428360,10552814,5.0,100,0.05,S,10552813,10552722,0,18:06:24.849
000931.SZ,09:44:28.360,94428360,10552816,5.0,3100,1.55,S,10552815,10552722,0,18:06:24.849
000931.SZ,09:44:29.380,94429380,10560283,0.0,100,0.0,?,10552823,0,0,18:06:25.014
000931.SZ,09:44:29.400,94429400,10560500,0.0,100,0.0,?,10552819,0,0,18:06:25.014
000931.SZ,09:44:29.440,94429440,10560871,0.0,200,0.0,?,10552824,0,0,18:06:25.014
000931.SZ,09:44:29.450,94429450,10560908,0.0,100,0.0,?,10552821,0,0,18:06:25.014
000931.SZ,09:44:29.460,94429460,10560951,0.0,200,0.0,?,10552818,0,0,18:06:25.014
000931.SZ,09:44:29.460,94429460,10560953,0.0,100,0.0,?,10552817,0,0,18:06:25.014
000931.SZ,09:44:30.140,94430140,10565561,5.0,100,0.05,B,10552815,10565560,0,18:06:25.014
000931.SZ,09:44:30.140,94430140,10565562,5.0,100,0.05,B,10552899,10565560,0,18:06:25.014
000931.SZ,09:44:30.480,94430480,10569222,5.0,100,0.05,S,10569221,10565560,0,18:06:25.172
000931.SZ,09:44:30.630,94430630,10570836,0.0,700,0.0,?,0,9593076,0,18:06:25.172
000931.SZ,09:44:30.830,94430830,10573175,0.0,400,0.0,?,0,9495186,0,18:06:25.172
000931.SZ,09:44:30.830,94430830,10573178,0.0,300,0.0,?,0,9506823,0,18:06:25.172
000931.SZ,09:44:30.830,94430830,10573180,0.0,400,0.0,?,0,9506820,0,18:06:25.172
000931.SZ,09:44:30.830,94430830,10573184,0.0,300,0.0,?,0,9495189,0,18:06:25.172
000931.SZ,09:44:30.830,94430830,10573189,0.0,300,0.0,?,0,9495187,0,18:06:25.172
000931.SZ,09:44:30.990,94430990,10574642,0.0,600,0.0,?,0,9724309,0,18:06:25.299
000931.SZ,09:44:30.990,94430990,10574643,0.0,1300,0.0,?,0,9724314,0,18:06:25.299
000931.SZ,09:44:30.990,94430990,10574644,0.0,700,0.0,?,0,9735160,0,18:06:25.299
000931.SZ,09:44:30.990,94430990,10574646,0.0,800,0.0,?,0,9724315,0,18:06:25.299
000931.SZ,09:44:30.990,94430990,10574650,0.0,300,0.0,?,0,9735162,0,18:06:25.299
000931.SZ,09:44:31.050,94431050,10575142,5.0,600,0.3,S,10575141,10565560,0,18:06:25.299
000931.SZ,09:44:31.530,94431530,10579435,0.0,100,0.0,?,8908689,0,0,18:06:25.332
000931.SZ,09:44:31.630,94431630,10580435,5.0,700,0.35,B,10578100,10580434,0,18:06:25.332
000931.SZ,09:44:31.990,94431990,10583367,5.0,800,0.4,B,10578100,10583366,0,18:06:25.454
000931.SZ,09:44:31.990,94431990,10583369,5.0,100,0.05,B,10581161,10583368,0,18:06:25.454
000931.SZ,09:44:31.990,94431990,10583370,5.01,600,0.3006,B,8715959,10583368,0,18:06:25.454
000931.SZ,09:44:31.990,94431990,10583372,5.01,300,0.1503,B,8715959,10583371,0,18:06:25.454
000931.SZ,09:44:31.990,94431990,10583374,5.01,600,0.3006,B,8715959,10583373,0,18:06:25.454
000931.SZ,09:44:32.110,94432110,10584624,0.0,1400,0.0,?,0,10226348,0,18:06:25.454
000931.SZ,09:44:32.830,94432830,10589773,5.01,400,0.2004,B,8715959,10589772,0,18:06:25.643
000931.SZ,09:44:32.840,94432840,10589797,5.01,400,0.2004,B,8715959,10589796,0,18:06:25.643
000931.SZ,09:44:33.060,94433060,10591677,5.01,1300,0.6513,B,8715959,10591676,0,18:06:25.643
000931.SZ,09:44:33.760,94433760,10598317,4.99,5000,2.495,S,10598316,5811118,0,18:06:25.769
000931.SZ,09:44:33.830,94433830,10598865,5.01,300,0.1503,B,8715959,10598864,0,18:06:25.769
000931.SZ,09:44:33.830,94433830,10598872,5.01,300,0.1503,B,8715959,10598871,0,18:06:25.769
000931.SZ,09:44:33.840,94433840,10598884,5.01,300,0.1503,B,8715959,10598883,0,18:06:25.769
000931.SZ,09:44:35.090,94435090,10608051,5.01,400,0.2004,B,8715959,10608050,0,18:06:26.000
000931.SZ,09:44:35.310,94435310,10609701,0.0,1200,0.0,?,7859265,0,0,18:06:26.000
000931.SZ,09:44:36.380,94436380,10617698,5.0,100,0.05,S,10617697,10612177,0,18:06:26.154
000931.SZ,09:44:36.950,94436950,10622403,5.0,600,0.3,B,10617697,10622402,0,18:06:26.297
000931.SZ,09:44:36.950,94436950,10622404,5.0,600,0.3,B,10617855,10622402,0,18:06:26.297
000931.SZ,09:44:38.450,94438450,10634312,5.0,100,0.05,B,10617855,10634311,0,18:06:26.470
000931.SZ,09:44:38.750,94438750,10636393,5.0,500,0.25,B,10617855,10636392,0,18:06:26.470
000931.SZ,09:44:39.710,94439710,10643110,5.0,800,0.4,B,10617855,10643109,0,18:06:26.672
000931.SZ,09:44:39.710,94439710,10643111,5.0,100,0.05,B,10639978,10643109,0,18:06:26.672
000931.SZ,09:44:39.860,94439860,10644486,5.0,100,0.05,S,10644485,10643109,0,18:06:26.672
000931.SZ,09:44:40.190,94440190,10646982,5.0,400,0.2,B,10644485,10646981,0,18:06:26.798
000931.SZ,09:44:40.240,94440240,10647384,5.0,300,0.15,B,10644485,10647383,0,18:06:26.798
000931.SZ,09:44:41.650,94441650,10657910,0.0,1000,0.0,?,10580656,0,0,18:06:26.938
000931.SZ,09:44:41.700,94441700,10658212,0.0,300,0.0,?,10580934,0,0,18:06:26.938
000931.SZ,09:44:41.700,94441700,10658225,0.0,500,0.0,?,10581198,0,0,18:06:26.938
000931.SZ,09:44:42.550,94442550,10663651,5.0,600,0.3,B,10644485,10663650,0,18:06:27.013
000931.SZ,09:44:42.560,94442560,10663742,5.0,400,0.2,S,10663741,10663650,0,18:06:27.013
000931.SZ,09:44:42.850,94442850,10665775,0.0,600,0.0,?,10573591,0,0,18:06:27.170
000931.SZ,09:44:43.330,94443330,10668731,0.0,1000,0.0,?,10586077,0,0,18:06:27.170
000931.SZ,09:44:43.590,94443590,10670692,0.0,100,0.0,?,10663751,0,0,18:06:27.309
000931.SZ,09:44:43.770,94443770,10671769,0.0,300,0.0,?,10663743,0,0,18:06:27.309
000931.SZ,09:44:43.770,94443770,10671770,0.0,100,0.0,?,10663744,0,0,18:06:27.309
000931.SZ,09:44:43.970,94443970,10673029,5.0,300,0.15,B,10665057,10673028,0,18:06:27.309
000931.SZ,09:44:44.040,94444040,10673568,0.0,2200,0.0,?,6590460,0,0,18:06:27.309
000931.SZ,09:44:45.770,94445770,10685245,0.0,2000,0.0,?,0,66520,0,18:06:27.466
000931.SZ,09:44:46.570,94446570,10690804,5.0,500,0.25,B,10665057,10690803,0,18:06:27.567
000931.SZ,09:44:47.050,94447050,10694078,5.0,300,0.15,B,10665057,10694077,0,18:06:27.628
000931.SZ,09:44:47.050,94447050,10694079,5.0,1600,0.8,B,10665387,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694116,5.0,200,0.1,S,10694115,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694118,5.0,1100,0.55,S,10694117,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694120,5.0,800,0.4,S,10694119,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694122,5.0,200,0.1,S,10694121,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694124,5.0,200,0.1,S,10694123,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694126,5.0,300,0.15,S,10694125,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694128,5.0,1100,0.55,S,10694127,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694130,5.0,900,0.45,S,10694129,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694133,5.0,200,0.1,S,10694132,10694077,0,18:06:27.628
000931.SZ,09:44:47.060,94447060,10694135,5.0,800,0.4,S,10694134,10694077,0,18:06:27.628
000931.SZ,09:44:47.210,94447210,10695124,0.0,300,0.0,?,10694187,0,0,18:06:27.628
000931.SZ,09:44:48.070,94448070,10701444,0.0,300,0.0,?,10694137,0,0,18:06:27.659
000931.SZ,09:44:48.080,94448080,10701490,0.0,2200,0.0,?,10694134,0,0,18:06:27.659
000931.SZ,09:44:48.080,94448080,10701494,0.0,400,0.0,?,10694139,0,0,18:06:27.659
000931.SZ,09:44:48.100,94448100,10701630,0.0,1500,0.0,?,10694141,0,0,18:06:27.659
000931.SZ,09:44:48.100,94448100,10701696,0.0,200,0.0,?,10694147,0,0,18:06:27.659
000931.SZ,09:44:48.110,94448110,10701733,0.0,200,0.0,?,10694136,0,0,18:06:27.659
000931.SZ,09:44:48.120,94448120,10701752,0.0,300,0.0,?,10694144,0,0,18:06:27.659
000931.SZ,09:44:48.130,94448130,10701846,0.0,500,0.0,?,10694153,0,0,18:06:27.659
000931.SZ,09:44:48.130,94448130,10701847,0.0,1000,0.0,?,10694138,0,0,18:06:27.659
000931.SZ,09:44:48.160,94448160,10702029,0.0,5800,0.0,?,10694157,0,0,18:06:27.659
000931.SZ,09:44:48.170,94448170,10702071,0.0,200,0.0,?,10694140,0,0,18:06:27.659
000931.SZ,09:44:48.200,94448200,10702392,0.0,700,0.0,?,10694190,0,0,18:06:27.659
000931.SZ,09:44:48.200,94448200,10702397,0.0,300,0.0,?,10694388,0,0,18:06:27.659
000931.SZ,09:44:48.260,94448260,10702843,0.0,4500,0.0,?,10694185,0,0,18:06:27.659
000931.SZ,09:44:48.260,94448260,10702844,0.0,1800,0.0,?,10694186,0,0,18:06:27.659
000931.SZ,09:44:48.260,94448260,10702845,0.0,1300,0.0,?,10694188,0,0,18:06:27.659
000931.SZ,09:44:48.380,94448380,10703638,0.0,800,0.0,?,0,9884662,0,18:06:27.731
000931.SZ,09:44:48.480,94448480,10704303,0.0,200,0.0,?,10612099,0,0,18:06:27.731
000931.SZ,09:44:48.660,94448660,10705872,0.0,300,0.0,?,10612091,0,0,18:06:27.731
000931.SZ,09:44:51.000,94451000,10724086,0.0,9900,0.0,?,10245088,0,0,18:06:28.002
000931.SZ,09:44:51.100,94451100,10725082,0.0,100,0.0,?,10575709,0,0,18:06:28.002
000931.SZ,09:44:51.740,94451740,10730134,5.0,100,0.05,B,10711796,10730133,0,18:06:28.132
000931.SZ,09:44:51.750,94451750,10730200,5.0,100,0.05,S,10730199,10730133,0,18:06:28.132
000931.SZ,09:44:51.750,94451750,10730202,5.0,300,0.15,S,10730201,10730133,0,18:06:28.132
000931.SZ,09:44:52.800,94452800,10738314,0.0,100,0.0,?,10730208,0,0,18:06:28.305
000931.SZ,09:44:52.800,94452800,10738324,0.0,100,0.0,?,10730227,0,0,18:06:28.305
000931.SZ,09:44:52.950,94452950,10739206,0.0,100,0.0,?,10730201,0,0,18:06:28.305
000931.SZ,09:44:53.140,94453140,10740475,0.0,1000,0.0,?,107324,0,0,18:06:28.305
000931.SZ,09:44:59.860,94459860,10785811,5.0,100,0.05,B,10740319,10785810,0,18:06:29.179
000931.SZ,09:44:59.860,94459860,10785812,5.0,100,0.05,B,10746573,10785810,0,18:06:29.179
000931.SZ,09:45:01.640,94501640,10802867,5.0,900,0.45,B,10746573,10802866,0,18:06:29.617
000931.SZ,09:45:01.640,94501640,10802868,5.0,100,0.05,B,10749178,10802866,0,18:06:29.617
000931.SZ,09:45:01.640,94501640,10802869,5.0,900,0.45,B,10790055,10802866,0,18:06:29.617
000931.SZ,09:45:01.640,94501640,10802870,5.0,100,0.05,B,10801432,10802866,0,18:06:29.617
